sub_kategori,kategori,nama,alamat,rating,jumlah_ulasan
SMP/MTs,Pendidikan,SMP Islam Manbaul Ulum,"Jl. Sunan Giri 23 No.7, Kebomas, Ngipik, Kec. Gresik, Kabupaten Gresik, Jawa Timur 61121, Indonesia",,
SMP/MTs,Pendidikan,SMP Islam Nurul Qidami,"Sidogedungbatu, Kec. Sangkapura, Kabupaten Gresik, Jawa Timur 61181, Indonesia",,
SMP/MTs,Pendidikan,SMP Muhammadiyah 12 GKB Gresik,"Jl. Jawa No.60, Yosowilangun, Kec. Manyar, Kabupaten Gresik, Jawa Timur 61121, Indonesia",,
SMP/MTs,Pendidikan,SMP Muhammadiyah 4 Gresik,"RJHJ+F57, Pedukuhan, Kebomas, Kec. Kebomas, Kabupaten Gresik, Jawa Timur 61161, Indonesia",,
SMP/MTs,Pendidikan,SMP Muhammadiyah 7 Cerme,"Jl. Raya Morowudi No.01, Moro, Putat Lor, Kec. Cerme, Kabupaten Gresik, Jawa Timur 61171, Indonesia",,
SMP/MTs,Pendidikan,SMP NEGERI 4 GRESIK,"Jl. Proklamasi No.17, Pekauman, Sidokumpul, Kec. Gresik, Kabupaten Gresik, Jawa Timur 61111, Indonesia",,
SMP/MTs,Pendidikan,SMP NU 1 Gresik,"Jl. KH. Hasyim Asy'ari No.13-15, Kebungson, Sukodono, Kec. Gresik, Kabupaten Gresik, Jawa Timur 61116, Indonesia",,
SMP/MTs,Pendidikan,SMP NU 2 Gresik,"Jl. Raden Santri No.V/22, Trate, Bedilan, Kec. Gresik, Kabupaten Gresik, Jawa Timur 61114, Indonesia",,
SMP/MTs,Pendidikan,SMP Negeri 1 Dukun,"JL. Mentaras, 34, Mentaras, Gresik, Kabupaten Gresik, Jawa Timur 61155, Indonesia",4.6,23.0
SMP/MTs,Pendidikan,SMP Negeri 1 Gresik,"Jl. Jaksa Agung Suprapto No.79, Tlogobendung, Sidokumpul, Kec. Gresik, Kabupaten Gresik, Jawa Timur 61111, Indonesia",,
SMP/MTs,Pendidikan,SMP Negeri 2 Manyar,"Jl. Raya Pendopo No.13, Area Sawah/Kebu3tdjctdetegdgtdbn, Sembayat, Kec. Manyar, Kabupaten Gresik, Jawa Timur 61151, Indonesia",,
SMP/MTs,Pendidikan,SMP Negeri 3 Sidayu,"2H68+Q5F, Jalan Kanjeng Sepuh, Mriyunan, Sedagaran, Gresik, Kabupaten Gresik, Jawa Timur 61153, Indonesia",,
SMP/MTs,Pendidikan,SMP Negeri 4 Gresik,"Jl. Usman Sadar Gg. VIII No.9, Karangpoh, Kemuteran, Kec. Gresik, Kabupaten Gresik, Jawa Timur 61118, Indonesia",,
SMP/MTs,Pendidikan,SMP Negeri 8 Gresik,"Dusun Wates, Cangkir, Kec. Driyorejo, Kabupaten Gresik, Jawa Timur 61177, Indonesia",,
SMP/MTs,Pendidikan,SMP Nurul Huda Menganti,"QH5V+G67, Jl. Raya Kepatihan, RT.03/RW.01, Kepatihan, Kec. Menganti, Kabupaten Gresik, Jawa Timur 61174, Indonesia",,
SMP/MTs,Pendidikan,SMP PGRI 2,"Jl. Jaksa Agung Suprapto No.11, Sumursango, Bedilan, Kec. Gresik, Kabupaten Gresik, Jawa Timur 61111, Indonesia",,
SMP/MTs,Pendidikan,SMP PGRI 2 Driyorejo,"JH8G+CPW, Dusun Larangan, Krikilan, Kec. Driyorejo, Kabupaten Gresik, Jawa Timur 61177, Indonesia",,
SMP/MTs,Pendidikan,SMP PGRI Menganti,"PH4H+PFJ, Karangturi, Menganti, Kec. Menganti, Kabupaten Gresik, Jawa Timur 61174, Indonesia",,
SMP/MTs,Pendidikan,SMP Semen Gresik,"Jl. Awikoen I No.1, Kb. Dalem, Sidomoro, Kec. Kebomas, Kabupaten Gresik, Jawa Timur 61122, Indonesia",,
SMP/MTs,Pendidikan,SMP YPM-5 Driyorejo,"JJW3+877, Jalan, Dusun Guo, Sumput, Driyorejo, Gresik Regency, East Java 61177, Indonesia",,
SMP/MTs,Pendidikan,SMP n 1 gresik,"Jl. Dr. Soetomo No.3a/ 39, Trate, Tlogopatut, Kec. Gresik, Kabupaten Gresik, Jawa Timur 61111, Indonesia",,
SMP/MTs,Pendidikan,SMP-SMA ISLAMIYAH BAWEAN,"7J9W+RV6, Jl. Raya Tambak Bawean, Tambak, Kabupaten Gresik, Jawa Timur 61182, Indonesia",,
SMP/MTs,Pendidikan,SMPIT Al Ibrah Gresik,"VJ39+7FV, Jl. Kng Brotonegoro, Yosowilangun, Roomo, Kec. Manyar, Kabupaten Gresik, Jawa Timur 61151, Indonesia",,
SMP/MTs,Pendidikan,SMPN 5 Gresik,"QH87+5X2, Cerme Kidul, Cerme, Cerme Kidul, Gresik, Kabupaten Gresik, Jawa Timur 61171, Indonesia",,
SMP/MTs,Pendidikan,SPEM14 Driyorejo (SMP Muhammadiyah 14 ),"Jl. Raya Tenaru 3 No.517, RT.008/RW.003, Dusun Kelampok, Tenaru, Kec. Driyorejo, Kabupaten Gresik, Jawa Timur 61177, Indonesia",,
SMP/MTs,Pendidikan,SPEMDALAS GRESIK,"Jl. Jawa No.60, Yosowilangun, Kec. Manyar, Kabupaten Gresik, Jawa Timur 61151, Indonesia",,
SMP/MTs,Pendidikan,Smp Yimi Gresik Full Day School,"Jl. Jaksa Agung Suprapto No.76, Tlogobendung, Bedilan, Kec. Gresik, Kabupaten Gresik, Jawa Timur 61111, Indonesia",,
SMP/MTs,Pendidikan,Smpn 1 Bungah,"Jl. Raya Bungah No.1, Nongkokerep, Karangrejo, Kec. Bungah, Kabupaten Gresik, Jawa Timur 61152, Indonesia",,
SMP/MTs,Pendidikan,UPT SMP NEGERI 17 GRESIK,"Jl. Kalimantan, Wonorejo, Yosowilangun, Kec. Manyar, Kabupaten Gresik, Jawa Timur 61151, Indonesia",,
SMP/MTs,Pendidikan,UPT SMP NEGERI 24 GRESIK,"Jl. Raya Dungus Lor, Dungus Kidul, Dungus, Kec. Cerme, Kabupaten Gresik, Jawa Timur 61171, Indonesia",,
SMP/MTs,Pendidikan,UPT SMP NEGERI 7 GRESIK,"Jl. Wiyata Mandala No.2, Sawahmulya, Kec. Sangkapura, Kabupaten Gresik, Jawa Timur 61181, Indonesia",,
SMP/MTs,Pendidikan,UPT SMP NEGERI SATU ATAP SANGKAPURA,"5HRM+X3M, Dekatagung, Kec. Sangkapura, Kabupaten Gresik, Jawa Timur 61181, Indonesia",,
SMP/MTs,Pendidikan,UPT SMP Negeri 11 Gresik,"Jl. Raya Mentaras No.34, Mentaras, Kec. Dukun, Kabupaten Gresik, Jawa Timur 61155, Indonesia",,
SMP/MTs,Pendidikan,UPT SMP Negeri 2 Gresik,"No Jl. Kh. Kholil No.16, Pekelingan, Kec. Gresik, Kabupaten Gresik, Jawa Timur 61115, Indonesia",,
SMP/MTs,Pendidikan,UPT SMP Negeri 3 Gresik,"Jalan PB. Sudirman No.90, Sidokumpul, Kecamatan Gresik, Kramatandap, Gapurosukolilo, Kec. Gresik, Kabupaten Gresik, Jawa Timur 61111, Indonesia",,
SMP/MTs,Pendidikan,UPT SMP Negeri 32 Gresik (Ex. SMP Negeri 4 Sidayu),"Jl. Gelang Jaya VI No.18, Sembung Anyar, Lasem, Kec. Sidayu, Kabupaten Gresik, Jawa Timur 61153, Indonesia",,
SMP/MTs,Pendidikan,UPT SMP Negeri 34 Gresik,"VH2V+HRP, Jl. Mutiara Raya, Suci, Kec. Manyar, Kabupaten Gresik, Jawa Timur 61151, Indonesia",,
SMP/MTs,Pendidikan,UPT SMPN 14 GRESIK,"Jl. Raya Dermo No.5, Dadapkuning, Kec. Benjeng, Kabupaten Gresik, Jawa Timur 61172, Indonesia",,
SMP/MTs,Pendidikan,UPT SMPN 15 Gresik ex SMPN 1 Duduksampeyan,"Jl. Raya Sumengko No.09, Sumengko, Kec. Duduksampeyan, Kabupaten Gresik, Jawa Timur 61162, Indonesia",,
SMP/MTs,Pendidikan,UPT SMPN 19 GRESIK,"7J8V+C8X, Jl. Kramat, Tambak, Bawean, Kabupaten Gresik, Jawa Timur 61182, Indonesia",,
SMP/MTs,Pendidikan,UPT SMPN 22 GRESIK,"Jl. Raya Bengawan Solo Jl. Randuagung No.48, Setingi, Randuagung, Kec. Kebomas, Kabupaten Gresik, Jawa Timur 61121, Indonesia",,
SMP/MTs,Pendidikan,UPT SMPN 6 Gresik (ex SMP Negeri 1 Sidayu),"Jl. Kanjeng Sepuh No.#1, Pengulu, Gresik, Kabupaten Gresik, Jawa Timur 61153, Indonesia",,
SMP/MTs,Pendidikan,Upt Smp Negeri 10 Gresik,"Jl. Raya Bungah No.1, Abar Abir, Abar-Abir, Kec. Bungah, Kabupaten Gresik, Jawa Timur 61152, Indonesia",,
SMP/MTs,Pendidikan,Upt Smp Negeri 20 Gresik,"Jl. Mayjend Sungkono No.01, Kebodalem, Sekarkurung, Kec. Kebomas, Kabupaten Gresik, Jawa Timur 61124, Indonesia",,
SMP/MTs,Pendidikan,Upt Smp Negeri 25 Gresik,"Jl. Raya Sembayat No.13, Sembayat Timur, Sembayat, Kec. Manyar, Kabupaten Gresik, Jawa Timur 61151, Indonesia",,
